application_id,state,sector,investment,employees,approval_count,document_count,missing_document_count,inspection_required,department_count,previous_queries,project_stage,applicant_type,season,authority,sla_days,actual_processing_days,delayed
APP_SYN_0727,Maharashtra,Food Processing,3039610.76,34,3,9,0,1,2,2,Pre-Operation,MSME,Q2,UP Fire Service,20,23.9,1
APP_SYN_0728,Maharashtra,Pharmaceuticals,3165265.8,44,2,10,1,0,1,1,Pre-Operation,MSME,Q4,UPPCB,15,15.8,1
APP_SYN_0729,Gujarat,Manufacturing,23292451.39,589,9,36,2,0,5,3,Pre-Establishment,Enterprise,Q1,UPPCB,30,41.9,1
APP_SYN_0730,Uttar Pradesh,Food Processing,77935167.02,571,11,33,0,0,3,2,Pre-Operation,Enterprise,Q2,CEIG,15,15.4,1
APP_SYN_0731,Uttar Pradesh,Manufacturing,9052446.73,78,4,12,1,1,1,0,Pre-Establishment,MSME,Q1,UP Fire Service,15,14.6,0
APP_SYN_0732,Uttar Pradesh,Food Processing,1736464.81,18,2,10,2,1,1,3,Pre-Establishment,Individual,Q3,UP Fire Service,15,19.9,1
APP_SYN_0733,Uttar Pradesh,Food Processing,8334383.01,42,4,16,0,0,2,0,Pre-Operation,MSME,Q3,Boilers Directorate,30,31.6,1
APP_SYN_0734,Karnataka,Manufacturing,122081957.4,492,10,50,0,1,3,2,Pre-Establishment,Enterprise,Q4,UPPCB,30,40.7,1
APP_SYN_0735,Uttar Pradesh,Food Processing,6390093.89,22,5,25,2,1,3,1,Pre-Establishment,MSME,Q1,Legal Metrology,20,26.8,1
APP_SYN_0736,Uttar Pradesh,Manufacturing,7756586.59,43,4,20,0,0,3,0,Pre-Establishment,MSME,Q1,CEIG,20,16.8,0
APP_SYN_0737,Gujarat,Chemicals,4361886.01,23,4,20,1,0,1,0,Pre-Operation,MSME,Q2,Directorate of Factories,15,13.8,0
APP_SYN_0738,Gujarat,Food Processing,59041008.18,52,9,45,0,1,4,0,Pre-Operation,Enterprise,Q1,UP Fire Service,30,36.0,1
APP_SYN_0739,Karnataka,Food Processing,10006892.53,59,6,30,0,1,3,0,Pre-Establishment,MSME,Q3,FSSAI,20,23.3,1
APP_SYN_0740,Gujarat,Manufacturing,6885339.17,10,4,20,0,1,2,2,Pre-Operation,MSME,Q4,CEIG,20,26.9,1
APP_SYN_0741,Gujarat,Pharmaceuticals,1497922.37,64,6,18,0,0,1,0,Pre-Establishment,MSME,Q4,Boilers Directorate,15,11.2,0
APP_SYN_0742,Gujarat,Textiles,732944.18,14,2,10,1,0,1,1,Pre-Operation,Individual,Q3,Boilers Directorate,20,19.4,0
APP_SYN_0743,Uttar Pradesh,Pharmaceuticals,1305137.8,9,1,5,0,0,1,0,Pre-Establishment,Individual,Q4,Directorate of Factories,20,15.6,0
APP_SYN_0744,Maharashtra,Food Processing,4111895.55,75,2,6,1,1,2,0,Pre-Establishment,MSME,Q3,FSSAI,20,24.4,1
APP_SYN_0745,Uttar Pradesh,Pharmaceuticals,5088608.69,17,4,16,1,0,2,0,Pre-Operation,MSME,Q1,Directorate of Factories,15,17.2,1
APP_SYN_0746,Uttar Pradesh,Textiles,10875662.39,51,6,30,0,1,3,0,Operation,MSME,Q2,Directorate of Factories,30,31.4,1
APP_SYN_0747,Uttar Pradesh,Food Processing,956978.09,7,2,6,2,1,1,0,Operation,Individual,Q3,FSSAI,20,23.7,1
APP_SYN_0748,Maharashtra,Textiles,5107167.3,31,2,10,1,1,2,0,Pre-Establishment,MSME,Q4,FSSAI,45,52.0,1
APP_SYN_0749,Uttar Pradesh,Food Processing,59349949.84,298,10,30,1,0,5,0,Operation,Enterprise,Q2,Directorate of Factories,20,23.4,1
APP_SYN_0750,Gujarat,Chemicals,22985341.29,251,11,33,0,1,3,0,Pre-Operation,Enterprise,Q2,UP Fire Service,30,35.3,1
APP_SYN_0751,Uttar Pradesh,Food Processing,8725455.08,74,2,10,0,0,1,2,Pre-Operation,MSME,Q3,FSSAI,15,14.8,0
APP_SYN_0752,Uttar Pradesh,Food Processing,9025979.36,60,5,20,0,0,3,0,Pre-Operation,MSME,Q4,Legal Metrology,15,12.6,0
APP_SYN_0753,Rajasthan,Food Processing,19620492.58,480,10,30,3,1,4,3,Pre-Operation,Enterprise,Q2,Directorate of Factories,15,27.3,1
APP_SYN_0754,Uttar Pradesh,Food Processing,5621707.29,78,3,12,0,1,3,0,Pre-Establishment,MSME,Q2,UP Fire Service,60,48.2,0
APP_SYN_0755,Maharashtra,Food Processing,5144435.48,28,4,12,0,0,3,1,Pre-Operation,MSME,Q2,UPPCB,15,15.8,1
APP_SYN_0756,Maharashtra,Manufacturing,8510593.15,91,11,44,1,0,3,1,Pre-Operation,Enterprise,Q3,UPPCB,15,18.0,1
APP_SYN_0757,Uttar Pradesh,Manufacturing,2735045.52,85,2,6,3,0,1,3,Pre-Establishment,MSME,Q1,CEIG,20,27.0,1
APP_SYN_0758,Karnataka,Food Processing,3742411.65,48,3,15,0,1,2,0,Operation,MSME,Q3,Boilers Directorate,20,20.0,0
APP_SYN_0759,Gujarat,Manufacturing,3187771.76,252,4,16,0,0,2,0,Pre-Establishment,Enterprise,Q2,Legal Metrology,30,24.5,0
APP_SYN_0760,Uttar Pradesh,Manufacturing,2661582.39,42,4,12,0,0,2,0,Pre-Operation,MSME,Q2,Boilers Directorate,20,12.7,0
APP_SYN_0761,Tamil Nadu,Manufacturing,18484859.39,356,7,28,2,1,5,0,Pre-Establishment,Enterprise,Q4,FSSAI,20,30.2,1
APP_SYN_0762,Uttar Pradesh,Food Processing,5643117.67,20,2,10,2,1,2,0,Operation,MSME,Q3,Directorate of Factories,45,58.2,1
APP_SYN_0763,Maharashtra,Pharmaceuticals,13791457.63,51,3,9,2,0,1,0,Pre-Establishment,MSME,Q4,Boilers Directorate,20,23.6,1
APP_SYN_0764,Uttar Pradesh,Chemicals,2398848.09,60,2,10,3,0,2,1,Pre-Operation,MSME,Q2,UP Fire Service,20,25.8,1
APP_SYN_0765,Uttar Pradesh,Food Processing,4356867.7,87,6,24,3,0,3,0,Pre-Operation,MSME,Q4,UP Fire Service,30,42.8,1
APP_SYN_0766,Uttar Pradesh,Food Processing,80189304.38,555,8,32,1,1,2,0,Pre-Operation,Enterprise,Q4,FSSAI,20,21.2,1
APP_SYN_0767,Uttar Pradesh,Manufacturing,2707791.56,4,2,6,0,1,1,2,Pre-Establishment,Individual,Q3,Boilers Directorate,15,17.1,1
APP_SYN_0768,Uttar Pradesh,Manufacturing,9211109.87,14,5,20,0,1,2,1,Pre-Operation,MSME,Q2,UP Fire Service,15,18.4,1
APP_SYN_0769,Maharashtra,Manufacturing,763994.31,3,2,10,0,1,1,0,Pre-Establishment,Individual,Q1,Legal Metrology,30,22.7,0
APP_SYN_0770,Tamil Nadu,Manufacturing,9567966.85,79,5,15,0,0,2,3,Pre-Establishment,MSME,Q1,Directorate of Factories,45,47.4,1
APP_SYN_0771,Uttar Pradesh,Manufacturing,59778388.66,527,11,44,3,0,5,1,Pre-Operation,Enterprise,Q1,Directorate of Factories,15,23.4,1
APP_SYN_0772,Uttar Pradesh,Manufacturing,1252927.38,14,2,8,1,1,1,0,Pre-Establishment,Individual,Q2,UP Fire Service,20,19.9,0
APP_SYN_0773,Gujarat,Pharmaceuticals,2575258.93,11,4,12,0,0,3,0,Pre-Establishment,MSME,Q1,CEIG,15,13.4,0
APP_SYN_0774,Maharashtra,Food Processing,1495216.51,11,2,8,1,1,1,0,Pre-Establishment,Individual,Q3,Boilers Directorate,45,50.3,1
APP_SYN_0775,Tamil Nadu,Textiles,5242707.43,89,6,18,0,0,2,1,Operation,MSME,Q3,Boilers Directorate,20,21.6,1
APP_SYN_0776,Uttar Pradesh,Food Processing,10021656.92,48,5,20,1,1,3,2,Pre-Operation,MSME,Q1,FSSAI,30,34.9,1
APP_SYN_0777,Uttar Pradesh,Textiles,13074533.35,78,5,25,0,0,1,0,Pre-Establishment,MSME,Q3,UPPCB,20,16.7,0
APP_SYN_0778,Uttar Pradesh,Textiles,32147260.78,499,6,18,3,0,2,0,Pre-Establishment,Enterprise,Q2,UPPCB,20,24.0,1
APP_SYN_0779,Maharashtra,Manufacturing,17583947.69,91,5,25,1,1,1,1,Pre-Establishment,MSME,Q3,Boilers Directorate,60,59.5,0
APP_SYN_0780,Karnataka,Food Processing,4760582.43,55,5,20,0,1,2,0,Pre-Establishment,MSME,Q3,FSSAI,20,19.3,0
APP_SYN_0781,Gujarat,Food Processing,2021119.42,28,5,15,0,1,1,0,Operation,MSME,Q3,UP Fire Service,20,17.4,0
APP_SYN_0782,Gujarat,Food Processing,112844361.22,391,5,25,0,1,5,0,Pre-Operation,Enterprise,Q1,FSSAI,15,15.9,1
APP_SYN_0783,Uttar Pradesh,Pharmaceuticals,966489.72,12,1,4,2,1,1,0,Pre-Operation,Individual,Q2,Legal Metrology,30,39.7,1
APP_SYN_0784,Uttar Pradesh,Food Processing,6007697.61,48,4,16,0,0,2,0,Pre-Operation,MSME,Q3,CEIG,20,15.3,0
APP_SYN_0785,Uttar Pradesh,Chemicals,1265425.86,11,2,6,0,0,1,0,Pre-Operation,Individual,Q2,Legal Metrology,30,23.7,0
APP_SYN_0786,Maharashtra,Manufacturing,6527572.05,66,5,15,1,0,3,0,Pre-Establishment,MSME,Q4,Legal Metrology,30,32.8,1
APP_SYN_0787,Karnataka,Food Processing,39010347.44,489,4,20,3,1,2,0,Pre-Operation,Enterprise,Q1,Legal Metrology,15,19.5,1
APP_SYN_0788,Uttar Pradesh,Chemicals,9575281.06,7,2,8,0,1,1,1,Pre-Establishment,MSME,Q4,CEIG,20,19.8,0
APP_SYN_0789,Uttar Pradesh,Chemicals,98662959.55,590,6,30,0,1,2,0,Pre-Establishment,Enterprise,Q4,UP Fire Service,20,17.6,0
APP_SYN_0790,Gujarat,Food Processing,2170545.31,42,4,12,0,0,1,0,Pre-Operation,MSME,Q4,Directorate of Factories,60,51.0,0
APP_SYN_0791,Rajasthan,Manufacturing,2302052.29,8,1,4,0,0,1,1,Pre-Establishment,Individual,Q1,UPPCB,20,15.5,0
APP_SYN_0792,Gujarat,Pharmaceuticals,19366959.64,20,5,25,0,0,3,0,Pre-Operation,MSME,Q2,Legal Metrology,30,25.8,0
APP_SYN_0793,Karnataka,Chemicals,1977522.0,62,5,20,0,1,2,0,Pre-Establishment,MSME,Q4,Legal Metrology,20,20.4,1
APP_SYN_0794,Maharashtra,Textiles,7294051.64,69,3,12,1,0,2,0,Pre-Establishment,MSME,Q1,UPPCB,20,16.7,0
APP_SYN_0795,Tamil Nadu,Information Technology,30152611.8,332,11,44,1,0,2,0,Pre-Operation,Enterprise,Q4,Boilers Directorate,30,30.5,1
APP_SYN_0796,Karnataka,Pharmaceuticals,91137774.64,108,6,24,0,1,2,0,Pre-Establishment,Enterprise,Q1,UPPCB,30,32.7,1
APP_SYN_0797,Tamil Nadu,Food Processing,18174077.77,20,3,12,1,1,2,0,Pre-Operation,MSME,Q2,Directorate of Factories,15,16.4,1
APP_SYN_0798,Uttar Pradesh,Chemicals,36619342.49,140,11,55,0,1,5,1,Pre-Operation,Enterprise,Q2,UPPCB,30,38.3,1
APP_SYN_0799,Karnataka,Manufacturing,3435807.22,52,2,6,3,1,1,0,Pre-Operation,MSME,Q3,Directorate of Factories,30,44.4,1
APP_SYN_0800,Uttar Pradesh,Pharmaceuticals,21627989.27,322,5,20,1,0,3,0,Pre-Operation,Enterprise,Q1,FSSAI,15,13.8,0
APP_SYN_0801,Karnataka,Information Technology,13711893.96,26,5,25,1,0,3,0,Pre-Operation,MSME,Q4,UP Fire Service,45,53.9,1
APP_SYN_0802,Rajasthan,Manufacturing,4586710.55,77,2,8,2,0,2,2,Pre-Operation,MSME,Q3,CEIG,30,46.5,1
APP_SYN_0803,Uttar Pradesh,Textiles,10964084.56,37,4,16,0,0,2,0,Pre-Operation,MSME,Q4,CEIG,30,22.8,0
APP_SYN_0804,Uttar Pradesh,Manufacturing,43831325.18,497,10,40,0,1,4,0,Pre-Establishment,Enterprise,Q1,UP Fire Service,15,16.6,1
APP_SYN_0805,Uttar Pradesh,Information Technology,17767488.43,83,6,18,0,0,2,0,Pre-Operation,MSME,Q3,CEIG,20,16.8,0
APP_SYN_0806,Gujarat,Manufacturing,6215736.72,68,2,8,3,1,1,0,Pre-Establishment,MSME,Q1,Boilers Directorate,30,34.4,1
APP_SYN_0807,Karnataka,Manufacturing,1613850.51,85,5,15,2,1,2,0,Pre-Operation,MSME,Q1,Boilers Directorate,30,36.1,1
APP_SYN_0808,Maharashtra,Food Processing,4946036.49,57,6,18,0,1,3,0,Pre-Operation,MSME,Q2,Legal Metrology,20,23.4,1
APP_SYN_0809,Uttar Pradesh,Manufacturing,1475531.76,4,1,4,0,0,1,3,Pre-Establishment,Individual,Q1,UPPCB,20,21.9,1
APP_SYN_0810,Maharashtra,Manufacturing,593831.42,3,1,5,0,1,1,2,Pre-Establishment,Individual,Q3,Directorate of Factories,30,31.9,1
APP_SYN_0811,Uttar Pradesh,Food Processing,23640863.65,48,3,9,0,0,2,2,Pre-Establishment,MSME,Q2,Legal Metrology,45,46.5,1
APP_SYN_0812,Maharashtra,Manufacturing,36952557.02,483,4,12,3,1,4,3,Pre-Operation,Enterprise,Q4,Boilers Directorate,15,29.1,1
APP_SYN_0813,Gujarat,Chemicals,49609286.36,121,11,33,0,0,4,2,Pre-Operation,Enterprise,Q3,CEIG,20,24.7,1
APP_SYN_0814,Karnataka,Food Processing,2787604.58,75,2,10,0,1,2,0,Pre-Establishment,MSME,Q3,Boilers Directorate,45,47.4,1
APP_SYN_0815,Maharashtra,Food Processing,15299967.35,56,6,18,3,0,3,0,Pre-Operation,MSME,Q2,Boilers Directorate,30,36.9,1
APP_SYN_0816,Karnataka,Food Processing,28651614.37,332,8,40,1,1,5,0,Pre-Establishment,Enterprise,Q2,Boilers Directorate,15,18.8,1
APP_SYN_0817,Karnataka,Pharmaceuticals,18556368.64,464,10,30,0,0,5,0,Pre-Operation,Enterprise,Q4,Directorate of Factories,15,13.6,0
APP_SYN_0818,Uttar Pradesh,Chemicals,3920318.39,79,2,6,2,1,2,1,Pre-Operation,MSME,Q4,UP Fire Service,30,39.6,1
APP_SYN_0819,Uttar Pradesh,Chemicals,31044247.15,469,4,16,2,0,4,0,Pre-Operation,Enterprise,Q2,UP Fire Service,15,16.6,1
APP_SYN_0820,Uttar Pradesh,Pharmaceuticals,503462.35,12,1,3,2,1,1,0,Pre-Operation,Individual,Q2,Directorate of Factories,15,15.4,1
APP_SYN_0821,Uttar Pradesh,Textiles,6985260.03,61,2,8,0,0,2,1,Operation,MSME,Q2,UPPCB,20,18.6,0
APP_SYN_0822,Uttar Pradesh,Food Processing,5166964.38,48,2,10,0,1,1,0,Pre-Establishment,MSME,Q4,CEIG,20,19.3,0
APP_SYN_0823,Tamil Nadu,Pharmaceuticals,1590514.02,75,3,15,0,0,3,3,Pre-Establishment,MSME,Q3,FSSAI,60,86.8,1
APP_SYN_0824,Uttar Pradesh,Manufacturing,1858193.1,59,3,9,0,0,2,0,Operation,MSME,Q2,UP Fire Service,45,33.2,0
APP_SYN_0825,Maharashtra,Manufacturing,3434187.22,10,4,20,0,0,2,0,Pre-Operation,MSME,Q1,Directorate of Factories,20,16.3,0
APP_SYN_0826,Gujarat,Manufacturing,22157834.75,306,11,33,0,0,2,0,Pre-Operation,Enterprise,Q2,Boilers Directorate,15,9.6,0
APP_SYN_0827,Maharashtra,Pharmaceuticals,16268499.52,51,3,9,0,1,1,2,Pre-Operation,MSME,Q3,UPPCB,30,33.1,1
APP_SYN_0828,Uttar Pradesh,Textiles,144659270.64,347,9,45,4,0,3,0,Pre-Operation,Enterprise,Q4,UPPCB,20,30.3,1
APP_SYN_0829,Tamil Nadu,Textiles,3532497.25,37,5,15,2,0,2,3,Pre-Establishment,MSME,Q4,FSSAI,15,21.7,1
APP_SYN_0830,Maharashtra,Pharmaceuticals,2091029.12,98,6,30,0,0,2,1,Pre-Establishment,MSME,Q2,CEIG,30,26.7,0
APP_SYN_0831,Rajasthan,Food Processing,47607191.52,89,5,20,1,1,1,0,Pre-Operation,MSME,Q4,Boilers Directorate,30,33.0,1
APP_SYN_0832,Uttar Pradesh,Food Processing,33412629.6,451,9,45,1,1,3,1,Pre-Establishment,Enterprise,Q3,UP Fire Service,30,43.7,1
APP_SYN_0833,Uttar Pradesh,Food Processing,921087.94,88,4,16,3,1,2,0,Pre-Operation,MSME,Q3,Boilers Directorate,20,28.5,1
APP_SYN_0834,Rajasthan,Pharmaceuticals,3152112.07,93,6,18,1,0,1,0,Pre-Operation,MSME,Q2,FSSAI,60,59.8,0
APP_SYN_0835,Gujarat,Chemicals,10501131.14,328,7,21,2,0,4,0,Pre-Operation,Enterprise,Q2,FSSAI,15,14.5,0
APP_SYN_0836,Gujarat,Food Processing,26790878.98,95,6,30,0,1,3,0,Pre-Operation,MSME,Q1,Boilers Directorate,20,18.6,0
APP_SYN_0837,Uttar Pradesh,Pharmaceuticals,20776250.36,55,4,20,0,0,2,2,Pre-Operation,MSME,Q4,Directorate of Factories,30,29.1,0
APP_SYN_0838,Uttar Pradesh,Pharmaceuticals,1472828.93,4,2,8,1,0,1,0,Operation,Individual,Q3,CEIG,45,43.0,0
APP_SYN_0839,Maharashtra,Manufacturing,6290156.18,374,7,28,1,1,3,2,Pre-Operation,Enterprise,Q4,Boilers Directorate,20,26.2,1
APP_SYN_0840,Uttar Pradesh,Food Processing,7241753.48,90,3,15,0,1,1,2,Pre-Operation,MSME,Q1,Directorate of Factories,30,26.1,0
APP_SYN_0841,Gujarat,Information Technology,910106.44,4,1,3,0,1,1,0,Pre-Operation,Individual,Q3,CEIG,20,19.7,0
APP_SYN_0842,Karnataka,Food Processing,5906599.52,74,2,6,2,1,1,0,Pre-Establishment,MSME,Q4,Directorate of Factories,15,17.5,1
APP_SYN_0843,Maharashtra,Manufacturing,1007865.76,7,1,5,0,1,1,0,Pre-Operation,Individual,Q3,CEIG,60,53.7,0
APP_SYN_0844,Uttar Pradesh,Pharmaceuticals,826153.75,5,1,5,0,0,1,0,Pre-Establishment,Individual,Q1,FSSAI,45,33.4,0
APP_SYN_0845,Maharashtra,Chemicals,1563287.67,1,1,3,0,1,1,0,Pre-Establishment,Individual,Q2,Boilers Directorate,15,12.1,0
APP_SYN_0846,Uttar Pradesh,Manufacturing,441215.02,3,2,10,3,0,1,3,Operation,Individual,Q3,Legal Metrology,15,25.6,1
APP_SYN_0847,Uttar Pradesh,Food Processing,64657750.05,88,11,55,0,1,4,1,Pre-Operation,Enterprise,Q3,UP Fire Service,60,66.9,1
APP_SYN_0848,Gujarat,Food Processing,51649415.83,493,4,16,0,1,4,0,Pre-Establishment,Enterprise,Q3,Boilers Directorate,15,17.0,1
APP_SYN_0849,Uttar Pradesh,Food Processing,241146736.92,484,4,20,2,0,4,0,Pre-Establishment,Enterprise,Q3,UP Fire Service,15,19.9,1
APP_SYN_0850,Karnataka,Manufacturing,4964674.35,57,6,24,0,0,1,2,Pre-Operation,MSME,Q2,UP Fire Service,30,26.9,0
APP_SYN_0851,Uttar Pradesh,Food Processing,34130445.64,493,5,20,0,0,5,0,Operation,Enterprise,Q3,CEIG,15,13.9,0
APP_SYN_0852,Gujarat,Food Processing,2800116.82,14,2,10,2,0,1,2,Pre-Operation,Individual,Q1,UP Fire Service,15,17.8,1
APP_SYN_0853,Uttar Pradesh,Manufacturing,8765404.0,26,5,20,0,1,1,2,Pre-Establishment,MSME,Q3,CEIG,15,15.6,1
APP_SYN_0854,Uttar Pradesh,Chemicals,17986528.5,25,2,6,0,1,2,1,Pre-Operation,MSME,Q2,UP Fire Service,30,29.2,0
APP_SYN_0855,Gujarat,Manufacturing,3163657.03,70,3,12,1,0,2,3,Operation,MSME,Q2,Directorate of Factories,15,16.7,1
APP_SYN_0856,Karnataka,Manufacturing,3501273.15,60,2,10,1,0,2,1,Pre-Establishment,MSME,Q4,UPPCB,20,21.0,1
APP_SYN_0857,Uttar Pradesh,Food Processing,6275593.23,33,2,6,0,1,2,0,Operation,MSME,Q2,CEIG,45,38.8,0
APP_SYN_0858,Maharashtra,Food Processing,99319560.73,54,7,21,0,1,2,0,Pre-Operation,Enterprise,Q3,CEIG,20,17.9,0
APP_SYN_0859,Uttar Pradesh,Manufacturing,626963.06,15,2,6,0,0,1,0,Pre-Operation,Individual,Q3,UPPCB,20,15.6,0
APP_SYN_0860,Uttar Pradesh,Food Processing,9112096.3,45,5,15,0,0,1,0,Pre-Establishment,MSME,Q4,UPPCB,15,11.0,0
APP_SYN_0861,Gujarat,Manufacturing,18945945.23,176,11,33,0,0,3,3,Pre-Operation,Enterprise,Q4,UP Fire Service,30,38.7,1
APP_SYN_0862,Karnataka,Chemicals,68767949.74,264,10,30,4,0,5,1,Pre-Operation,Enterprise,Q4,Legal Metrology,15,23.2,1
APP_SYN_0863,Karnataka,Manufacturing,2416820.75,18,2,6,1,0,2,0,Pre-Establishment,MSME,Q2,UPPCB,60,62.5,1
APP_SYN_0864,Uttar Pradesh,Manufacturing,26171869.99,148,4,16,0,1,4,0,Pre-Establishment,Enterprise,Q2,Legal Metrology,20,19.9,0
APP_SYN_0865,Tamil Nadu,Manufacturing,5951331.02,19,4,20,4,1,2,0,Pre-Operation,MSME,Q4,CEIG,20,31.6,1
APP_SYN_0866,Gujarat,Food Processing,21706939.52,438,6,18,0,1,4,2,Pre-Operation,Enterprise,Q2,Legal Metrology,60,62.9,1
APP_SYN_0867,Tamil Nadu,Food Processing,21166428.96,57,6,18,4,1,3,3,Pre-Operation,MSME,Q4,Legal Metrology,20,39.9,1
APP_SYN_0868,Uttar Pradesh,Food Processing,12613863.65,260,4,20,0,1,2,0,Pre-Operation,Enterprise,Q3,CEIG,30,32.3,1
APP_SYN_0869,Uttar Pradesh,Food Processing,58556032.41,51,6,24,0,1,3,1,Pre-Operation,Enterprise,Q2,UPPCB,20,18.2,0
APP_SYN_0870,Gujarat,Food Processing,1843452.75,95,6,18,3,1,1,0,Pre-Operation,MSME,Q4,UPPCB,45,57.7,1
APP_SYN_0871,Tamil Nadu,Pharmaceuticals,28710426.6,448,9,27,0,1,3,2,Pre-Operation,Enterprise,Q3,Boilers Directorate,30,38.8,1
APP_SYN_0872,Maharashtra,Information Technology,128465747.12,502,10,40,0,0,3,1,Pre-Establishment,Enterprise,Q1,Boilers Directorate,20,16.2,0
APP_SYN_0873,Maharashtra,Food Processing,1436411.64,67,5,15,0,0,2,0,Pre-Establishment,MSME,Q3,Directorate of Factories,30,26.6,0
APP_SYN_0874,Uttar Pradesh,Information Technology,1438116.17,91,3,15,1,0,2,0,Pre-Operation,MSME,Q1,Directorate of Factories,20,22.4,1
APP_SYN_0875,Uttar Pradesh,Food Processing,2278940.11,80,3,9,0,0,3,0,Pre-Establishment,MSME,Q4,UP Fire Service,20,16.2,0
APP_SYN_0876,Rajasthan,Textiles,19271566.59,431,4,16,0,0,4,0,Pre-Establishment,Enterprise,Q3,Legal Metrology,30,27.4,0
APP_SYN_0877,Rajasthan,Chemicals,6104418.17,88,2,10,0,1,2,1,Pre-Establishment,MSME,Q2,UPPCB,20,17.8,0
APP_SYN_0878,Uttar Pradesh,Manufacturing,1582479.67,6,5,20,0,0,3,0,Pre-Establishment,MSME,Q3,UP Fire Service,30,22.6,0
APP_SYN_0879,Karnataka,Food Processing,18715891.8,47,4,20,0,1,2,1,Pre-Establishment,MSME,Q3,FSSAI,45,48.8,1
APP_SYN_0880,Uttar Pradesh,Manufacturing,17309155.91,82,6,18,0,1,2,0,Pre-Establishment,MSME,Q2,Directorate of Factories,30,28.7,0
APP_SYN_0881,Gujarat,Manufacturing,3574916.92,45,6,30,0,0,2,0,Pre-Establishment,MSME,Q3,Boilers Directorate,30,25.1,0
APP_SYN_0882,Gujarat,Food Processing,3780082.77,97,6,18,1,1,1,0,Pre-Establishment,MSME,Q1,Legal Metrology,15,15.0,0
APP_SYN_0883,Uttar Pradesh,Textiles,10742176.89,98,4,16,0,0,2,2,Pre-Operation,MSME,Q3,CEIG,20,21.4,1
APP_SYN_0884,Karnataka,Textiles,1362532.52,49,6,30,0,0,3,0,Pre-Establishment,MSME,Q2,Legal Metrology,20,19.9,0
APP_SYN_0885,Karnataka,Pharmaceuticals,42031033.52,219,10,50,0,0,2,0,Pre-Establishment,Enterprise,Q2,Directorate of Factories,30,25.3,0
APP_SYN_0886,Uttar Pradesh,Manufacturing,827007.23,46,2,6,1,1,2,1,Pre-Operation,MSME,Q4,Directorate of Factories,15,17.1,1
APP_SYN_0887,Uttar Pradesh,Food Processing,128269961.12,70,10,30,1,1,5,0,Pre-Operation,Enterprise,Q1,CEIG,30,38.4,1
APP_SYN_0888,Uttar Pradesh,Food Processing,4531519.56,17,5,15,0,1,3,1,Pre-Establishment,MSME,Q1,UPPCB,20,20.3,1
APP_SYN_0889,Gujarat,Manufacturing,16007741.28,515,8,32,0,0,5,0,Pre-Operation,Enterprise,Q1,Legal Metrology,20,16.7,0
APP_SYN_0890,Uttar Pradesh,Food Processing,3161955.28,43,6,18,3,0,3,2,Pre-Operation,MSME,Q2,Boilers Directorate,15,23.9,1
APP_SYN_0891,Maharashtra,Food Processing,7345430.95,39,6,24,0,0,1,0,Pre-Operation,MSME,Q1,CEIG,45,38.6,0
APP_SYN_0892,Uttar Pradesh,Manufacturing,74483465.34,298,4,12,0,0,3,0,Pre-Operation,Enterprise,Q3,Legal Metrology,20,16.2,0
APP_SYN_0893,Gujarat,Food Processing,9217709.85,7,4,16,0,0,3,1,Pre-Operation,MSME,Q2,UP Fire Service,20,20.4,1
APP_SYN_0894,Uttar Pradesh,Pharmaceuticals,2156630.49,61,4,20,0,0,1,0,Pre-Operation,MSME,Q4,Boilers Directorate,15,12.3,0
APP_SYN_0895,Uttar Pradesh,Manufacturing,3180364.29,3,1,5,0,0,1,0,Pre-Operation,Individual,Q2,FSSAI,30,23.1,0
APP_SYN_0896,Uttar Pradesh,Manufacturing,7744810.14,39,6,18,1,1,1,1,Pre-Operation,MSME,Q3,Legal Metrology,20,24.7,1
APP_SYN_0897,Uttar Pradesh,Textiles,2698590.69,47,2,10,0,0,2,0,Pre-Establishment,MSME,Q4,FSSAI,20,14.6,0
APP_SYN_0898,Uttar Pradesh,Pharmaceuticals,6732791.44,19,2,10,4,0,2,0,Pre-Operation,MSME,Q2,Legal Metrology,20,23.5,1
APP_SYN_0899,Uttar Pradesh,Chemicals,5068257.73,75,5,20,1,0,3,1,Operation,MSME,Q3,Legal Metrology,15,19.1,1
APP_SYN_0900,Karnataka,Chemicals,1512545.58,91,5,15,0,0,1,1,Pre-Establishment,MSME,Q2,Directorate of Factories,60,53.5,0
APP_SYN_0901,Uttar Pradesh,Manufacturing,9040105.74,48,3,12,2,1,2,0,Pre-Establishment,MSME,Q1,Legal Metrology,45,53.8,1
APP_SYN_0902,Uttar Pradesh,Manufacturing,6078031.69,64,3,15,2,1,1,1,Pre-Operation,MSME,Q4,Directorate of Factories,20,25.7,1
APP_SYN_0903,Rajasthan,Food Processing,8662220.68,7,4,16,0,1,3,1,Pre-Operation,MSME,Q2,UPPCB,20,23.3,1
APP_SYN_0904,Uttar Pradesh,Food Processing,18173391.57,25,6,18,1,1,3,1,Operation,MSME,Q3,Directorate of Factories,45,59.5,1
APP_SYN_0905,Uttar Pradesh,Food Processing,8405164.92,84,5,20,1,1,2,0,Operation,MSME,Q1,FSSAI,15,18.6,1
APP_SYN_0906,Uttar Pradesh,Food Processing,12666263.78,547,7,21,2,1,3,0,Operation,Enterprise,Q3,UPPCB,45,61.1,1
APP_SYN_0907,Uttar Pradesh,Food Processing,127333730.9,369,11,33,1,0,3,0,Pre-Operation,Enterprise,Q1,UPPCB,30,31.8,1
